capturedAtUtc,publishTime,publishTimeRaw,buying,cashBuying,selling,cashSelling,middle,source
2026-01-10 18:45:01,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 18:56:32,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 19:09:36,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 19:25:14,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 19:31:35,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 19:39:40,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 19:45:36,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 19:51:36,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 19:57:05,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 20:14:52,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 20:34:40,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 20:45:56,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 20:53:04,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 20:58:56,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 21:16:18,2026-01-11 00:00:05,2026/01/11 00:00:05,696.96,696.96,699.9,699.9,701.28,ef13dc387ba26b5e15ad05e77ddfa37aace074c7ba3a807188144303883a8a05,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 21:31:14,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,bce3aacb2bbdb4c769d6d8d5828d2f0cea1d9c5dd179a3b933791fcfc9028d2a,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 21:41:01,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 21:47:14,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 21:53:14,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 21:58:51,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 22:17:44,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 22:36:36,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 22:47:54,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 22:54:04,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 22:59:53,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 23:19:34,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 23:33:00,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 23:43:43,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 23:50:22,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-10 23:56:17,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 01:05:06,2026-01-11 05:30:00,2026/01/11 05:30:00,696.96,696.96,699.9,699.9,701.28,6956ede5da554e7c68b52870209c933849545f36dc5a1ef73bc46def853475e2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 03:13:04,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 04:17:57,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 04:57:37,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 05:20:47,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 05:43:27,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 05:54:16,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 06:00:08,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 06:33:49,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 06:56:15,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 07:14:02,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 07:32:27,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 07:42:43,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 07:49:45,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 07:55:54,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 08:14:46,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 08:42:03,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 08:54:50,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 09:00:36,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 09:23:20,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 09:38:44,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 09:47:56,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 09:53:53,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 09:59:22,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 10:19:55,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 10:40:47,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 10:51:21,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 10:56:56,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 11:11:13,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 11:27:02,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 11:36:29,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 11:44:13,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 11:50:19,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 11:56:14,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 12:22:15,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 13:03:37,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 13:36:02,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 13:49:27,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 13:55:59,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 14:10:12,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 14:32:02,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 14:44:52,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 14:52:06,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 14:57:42,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 15:14:51,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 15:32:30,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 15:43:23,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 15:50:06,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 15:55:45,2026-01-11 10:30:00,2026/01/11 10:30:00,696.96,696.96,699.9,699.9,701.28,35cf77ea5aaec795559822bfe5a37aa158721cab9522f2d306ff52f4a0aa6608,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 16:12:15,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 16:38:13,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 16:52:23,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 16:58:25,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 17:14:33,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 17:32:11,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 17:43:46,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 17:49:58,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 17:55:31,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 18:14:40,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 18:44:43,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 18:56:20,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 19:09:10,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 19:25:17,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 19:32:09,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 19:40:24,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 19:46:22,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 19:52:33,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 19:58:45,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 20:19:47,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 20:38:40,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 20:49:18,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 20:55:35,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 21:09:04,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 21:28:11,2026-01-12 00:00:05,2026/01/12 00:00:05,696.96,696.96,699.9,699.9,701.28,3885797450a63efde6f0328fbedb06bacbd6e9738f807f3447e6f8baf05f8296,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-11 21:38:30,2026-01-12 05:30:00,2026/01/12 05:30:00,696.96,696.96,699.9,699.9,701.28,b5f4647f17fee76aa57ce65df32bc49c8669e596ce9beded4733ecb9a0207335,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
